text|en-US-AlloyTurboMultilingualNeural|en-US-AndrewMultilingualNeural|en-US-AvaMultilingualNeural|en-US-BrandonMultilingualNeural|en-US-BrianMultilingualNeural|en-US-ChristopherMultilingualNeural|en-US-CoraMultilingualNeural|en-US-DavisMultilingualNeural|label
I really hope this rain stops soon so we can go for our walk like we planned.|641_I_really_hope_this_rain_stops_soon_so_we_can_go_for_our_walk_like_we_planned.wav|641_I_really_hope_this_rain_stops_soon_so_we_can_go_for_our_walk_like_we_planned.wav|641_I_really_hope_this_rain_stops_soon_so_we_can_go_for_our_walk_like_we_planned.wav|641_I_really_hope_this_rain_stops_soon_so_we_can_go_for_our_walk_like_we_planned.wav|641_I_really_hope_this_rain_stops_soon_so_we_can_go_for_our_walk_like_we_planned.wav|641_I_really_hope_this_rain_stops_soon_so_we_can_go_for_our_walk_like_we_planned.wav|641_I_really_hope_this_rain_stops_soon_so_we_can_go_for_our_walk_like_we_planned.wav|641_I_really_hope_this_rain_stops_soon_so_we_can_go_for_our_walk_like_we_planned.wav|0
You know, I’m still a little confused about the plan for this weekend, can we go over the details one more time?|642_You_know_Im_still_a_little_confused_about_the_plan_for_this_weekend_can_we_go_over_the_details_one_more_time.wav|642_You_know_Im_still_a_little_confused_about_the_plan_for_this_weekend_can_we_go_over_the_details_one_more_time.wav|642_You_know_Im_still_a_little_confused_about_the_plan_for_this_weekend_can_we_go_over_the_details_one_more_time.wav|642_You_know_Im_still_a_little_confused_about_the_plan_for_this_weekend_can_we_go_over_the_details_one_more_time.wav|642_You_know_Im_still_a_little_confused_about_the_plan_for_this_weekend_can_we_go_over_the_details_one_more_time.wav|642_You_know_Im_still_a_little_confused_about_the_plan_for_this_weekend_can_we_go_over_the_details_one_more_time.wav|642_You_know_Im_still_a_little_confused_about_the_plan_for_this_weekend_can_we_go_over_the_details_one_more_time.wav|642_You_know_Im_still_a_little_confused_about_the_plan_for_this_weekend_can_we_go_over_the_details_one_more_time.wav|0
I was on the phone with my sister for what felt like an hour, and we talked about absolutely everything.|643_I_was_on_the_phone_with_my_sister_for_what_felt_like_an_hour_and_we_talked_about_absolutely_everything.wav|643_I_was_on_the_phone_with_my_sister_for_what_felt_like_an_hour_and_we_talked_about_absolutely_everything.wav|643_I_was_on_the_phone_with_my_sister_for_what_felt_like_an_hour_and_we_talked_about_absolutely_everything.wav|643_I_was_on_the_phone_with_my_sister_for_what_felt_like_an_hour_and_we_talked_about_absolutely_everything.wav|643_I_was_on_the_phone_with_my_sister_for_what_felt_like_an_hour_and_we_talked_about_absolutely_everything.wav|643_I_was_on_the_phone_with_my_sister_for_what_felt_like_an_hour_and_we_talked_about_absolutely_everything.wav|643_I_was_on_the_phone_with_my_sister_for_what_felt_like_an_hour_and_we_talked_about_absolutely_everything.wav|643_I_was_on_the_phone_with_my_sister_for_what_felt_like_an_hour_and_we_talked_about_absolutely_everything.wav|0
I think I left my gym bag at work, so I'm not going to be able to make it to the gym tonight.|644_I_think_I_left_my_gym_bag_at_work_so_Im_not_going_to_be_able_to_make_it_to_the_gym_tonight.wav|644_I_think_I_left_my_gym_bag_at_work_so_Im_not_going_to_be_able_to_make_it_to_the_gym_tonight.wav|644_I_think_I_left_my_gym_bag_at_work_so_Im_not_going_to_be_able_to_make_it_to_the_gym_tonight.wav|644_I_think_I_left_my_gym_bag_at_work_so_Im_not_going_to_be_able_to_make_it_to_the_gym_tonight.wav|644_I_think_I_left_my_gym_bag_at_work_so_Im_not_going_to_be_able_to_make_it_to_the_gym_tonight.wav|644_I_think_I_left_my_gym_bag_at_work_so_Im_not_going_to_be_able_to_make_it_to_the_gym_tonight.wav|644_I_think_I_left_my_gym_bag_at_work_so_Im_not_going_to_be_able_to_make_it_to_the_gym_tonight.wav|644_I_think_I_left_my_gym_bag_at_work_so_Im_not_going_to_be_able_to_make_it_to_the_gym_tonight.wav|0
Can you believe we have a full week off for the holidays? I'm so excited to just relax and do nothing.|645_Can_you_believe_we_have_a_full_week_off_for_the_holidays_Im_so_excited_to_just_relax_and_do_nothing.wav|645_Can_you_believe_we_have_a_full_week_off_for_the_holidays_Im_so_excited_to_just_relax_and_do_nothing.wav|645_Can_you_believe_we_have_a_full_week_off_for_the_holidays_Im_so_excited_to_just_relax_and_do_nothing.wav|645_Can_you_believe_we_have_a_full_week_off_for_the_holidays_Im_so_excited_to_just_relax_and_do_nothing.wav|645_Can_you_believe_we_have_a_full_week_off_for_the_holidays_Im_so_excited_to_just_relax_and_do_nothing.wav|645_Can_you_believe_we_have_a_full_week_off_for_the_holidays_Im_so_excited_to_just_relax_and_do_nothing.wav|645_Can_you_believe_we_have_a_full_week_off_for_the_holidays_Im_so_excited_to_just_relax_and_do_nothing.wav|645_Can_you_believe_we_have_a_full_week_off_for_the_holidays_Im_so_excited_to_just_relax_and_do_nothing.wav|0
I'm so tired, I barely got any sleep last night because the neighbors were having a party until three in the morning.|646_Im_so_tired_I_barely_got_any_sleep_last_night_because_the_neighbors_were_having_a_party_until_three_in_the_morning.wav|646_Im_so_tired_I_barely_got_any_sleep_last_night_because_the_neighbors_were_having_a_party_until_three_in_the_morning.wav|646_Im_so_tired_I_barely_got_any_sleep_last_night_because_the_neighbors_were_having_a_party_until_three_in_the_morning.wav|646_Im_so_tired_I_barely_got_any_sleep_last_night_because_the_neighbors_were_having_a_party_until_three_in_the_morning.wav|646_Im_so_tired_I_barely_got_any_sleep_last_night_because_the_neighbors_were_having_a_party_until_three_in_the_morning.wav|646_Im_so_tired_I_barely_got_any_sleep_last_night_because_the_neighbors_were_having_a_party_until_three_in_the_morning.wav|646_Im_so_tired_I_barely_got_any_sleep_last_night_because_the_neighbors_were_having_a_party_until_three_in_the_morning.wav|646_Im_so_tired_I_barely_got_any_sleep_last_night_because_the_neighbors_were_having_a_party_until_three_in_the_morning.wav|0
Did you ever get a chance to finish that book I lent you? I'm thinking of starting the next one in the series.|647_Did_you_ever_get_a_chance_to_finish_that_book_I_lent_you_Im_thinking_of_starting_the_next_one_in_the_series.wav|647_Did_you_ever_get_a_chance_to_finish_that_book_I_lent_you_Im_thinking_of_starting_the_next_one_in_the_series.wav|647_Did_you_ever_get_a_chance_to_finish_that_book_I_lent_you_Im_thinking_of_starting_the_next_one_in_the_series.wav|647_Did_you_ever_get_a_chance_to_finish_that_book_I_lent_you_Im_thinking_of_starting_the_next_one_in_the_series.wav|647_Did_you_ever_get_a_chance_to_finish_that_book_I_lent_you_Im_thinking_of_starting_the_next_one_in_the_series.wav|647_Did_you_ever_get_a_chance_to_finish_that_book_I_lent_you_Im_thinking_of_starting_the_next_one_in_the_series.wav|647_Did_you_ever_get_a_chance_to_finish_that_book_I_lent_you_Im_thinking_of_starting_the_next_one_in_the_series.wav|647_Did_you_ever_get_a_chance_to_finish_that_book_I_lent_you_Im_thinking_of_starting_the_next_one_in_the_series.wav|0
I'm trying to decide what to wear to this event tonight, I feel like I don't have anything appropriate.|648_Im_trying_to_decide_what_to_wear_to_this_event_tonight_I_feel_like_I_dont_have_anything_appropriate.wav|648_Im_trying_to_decide_what_to_wear_to_this_event_tonight_I_feel_like_I_dont_have_anything_appropriate.wav|648_Im_trying_to_decide_what_to_wear_to_this_event_tonight_I_feel_like_I_dont_have_anything_appropriate.wav|648_Im_trying_to_decide_what_to_wear_to_this_event_tonight_I_feel_like_I_dont_have_anything_appropriate.wav|648_Im_trying_to_decide_what_to_wear_to_this_event_tonight_I_feel_like_I_dont_have_anything_appropriate.wav|648_Im_trying_to_decide_what_to_wear_to_this_event_tonight_I_feel_like_I_dont_have_anything_appropriate.wav|648_Im_trying_to_decide_what_to_wear_to_this_event_tonight_I_feel_like_I_dont_have_anything_appropriate.wav|648_Im_trying_to_decide_what_to_wear_to_this_event_tonight_I_feel_like_I_dont_have_anything_appropriate.wav|0
I was just on the phone with the customer service department, and it took me twenty minutes to get to a real person.|649_I_was_just_on_the_phone_with_the_customer_service_department_and_it_took_me_twenty_minutes_to_get_to_a_real_person.wav|649_I_was_just_on_the_phone_with_the_customer_service_department_and_it_took_me_twenty_minutes_to_get_to_a_real_person.wav|649_I_was_just_on_the_phone_with_the_customer_service_department_and_it_took_me_twenty_minutes_to_get_to_a_real_person.wav|649_I_was_just_on_the_phone_with_the_customer_service_department_and_it_took_me_twenty_minutes_to_get_to_a_real_person.wav|649_I_was_just_on_the_phone_with_the_customer_service_department_and_it_took_me_twenty_minutes_to_get_to_a_real_person.wav|649_I_was_just_on_the_phone_with_the_customer_service_department_and_it_took_me_twenty_minutes_to_get_to_a_real_person.wav|649_I_was_just_on_the_phone_with_the_customer_service_department_and_it_took_me_twenty_minutes_to_get_to_a_real_person.wav|649_I_was_just_on_the_phone_with_the_customer_service_department_and_it_took_me_twenty_minutes_to_get_to_a_real_person.wav|0
I think I’m going to go for a run in the morning, I need to get back into my exercise routine.|650_I_think_Im_going_to_go_for_a_run_in_the_morning_I_need_to_get_back_into_my_exercise_routine.wav|650_I_think_Im_going_to_go_for_a_run_in_the_morning_I_need_to_get_back_into_my_exercise_routine.wav|650_I_think_Im_going_to_go_for_a_run_in_the_morning_I_need_to_get_back_into_my_exercise_routine.wav|650_I_think_Im_going_to_go_for_a_run_in_the_morning_I_need_to_get_back_into_my_exercise_routine.wav|650_I_think_Im_going_to_go_for_a_run_in_the_morning_I_need_to_get_back_into_my_exercise_routine.wav|650_I_think_Im_going_to_go_for_a_run_in_the_morning_I_need_to_get_back_into_my_exercise_routine.wav|650_I_think_Im_going_to_go_for_a_run_in_the_morning_I_need_to_get_back_into_my_exercise_routine.wav|650_I_think_Im_going_to_go_for_a_run_in_the_morning_I_need_to_get_back_into_my_exercise_routine.wav|0
What a beautiful day, it's just perfect for sitting outside and reading a good book.|651_What_a_beautiful_day_its_just_perfect_for_sitting_outside_and_reading_a_good_book.wav|651_What_a_beautiful_day_its_just_perfect_for_sitting_outside_and_reading_a_good_book.wav|651_What_a_beautiful_day_its_just_perfect_for_sitting_outside_and_reading_a_good_book.wav|651_What_a_beautiful_day_its_just_perfect_for_sitting_outside_and_reading_a_good_book.wav|651_What_a_beautiful_day_its_just_perfect_for_sitting_outside_and_reading_a_good_book.wav|651_What_a_beautiful_day_its_just_perfect_for_sitting_outside_and_reading_a_good_book.wav|651_What_a_beautiful_day_its_just_perfect_for_sitting_outside_and_reading_a_good_book.wav|651_What_a_beautiful_day_its_just_perfect_for_sitting_outside_and_reading_a_good_book.wav|0
I'm going to head to the grocery store later, do you need me to pick up anything for you?|652_Im_going_to_head_to_the_grocery_store_later_do_you_need_me_to_pick_up_anything_for_you.wav|652_Im_going_to_head_to_the_grocery_store_later_do_you_need_me_to_pick_up_anything_for_you.wav|652_Im_going_to_head_to_the_grocery_store_later_do_you_need_me_to_pick_up_anything_for_you.wav|652_Im_going_to_head_to_the_grocery_store_later_do_you_need_me_to_pick_up_anything_for_you.wav|652_Im_going_to_head_to_the_grocery_store_later_do_you_need_me_to_pick_up_anything_for_you.wav|652_Im_going_to_head_to_the_grocery_store_later_do_you_need_me_to_pick_up_anything_for_you.wav|652_Im_going_to_head_to_the_grocery_store_later_do_you_need_me_to_pick_up_anything_for_you.wav|652_Im_going_to_head_to_the_grocery_store_later_do_you_need_me_to_pick_up_anything_for_you.wav|0
I’m so excited for the new season of that show to come out, I’ve been waiting for it forever!|653_Im_so_excited_for_the_new_season_of_that_show_to_come_out_Ive_been_waiting_for_it_forever.wav|653_Im_so_excited_for_the_new_season_of_that_show_to_come_out_Ive_been_waiting_for_it_forever.wav|653_Im_so_excited_for_the_new_season_of_that_show_to_come_out_Ive_been_waiting_for_it_forever.wav|653_Im_so_excited_for_the_new_season_of_that_show_to_come_out_Ive_been_waiting_for_it_forever.wav|653_Im_so_excited_for_the_new_season_of_that_show_to_come_out_Ive_been_waiting_for_it_forever.wav|653_Im_so_excited_for_the_new_season_of_that_show_to_come_out_Ive_been_waiting_for_it_forever.wav|653_Im_so_excited_for_the_new_season_of_that_show_to_come_out_Ive_been_waiting_for_it_forever.wav|653_Im_so_excited_for_the_new_season_of_that_show_to_come_out_Ive_been_waiting_for_it_forever.wav|0
I had the weirdest dream last night about a talking cat that wanted to go to the grocery store.|654_I_had_the_weirdest_dream_last_night_about_a_talking_cat_that_wanted_to_go_to_the_grocery_store.wav|654_I_had_the_weirdest_dream_last_night_about_a_talking_cat_that_wanted_to_go_to_the_grocery_store.wav|654_I_had_the_weirdest_dream_last_night_about_a_talking_cat_that_wanted_to_go_to_the_grocery_store.wav|654_I_had_the_weirdest_dream_last_night_about_a_talking_cat_that_wanted_to_go_to_the_grocery_store.wav|654_I_had_the_weirdest_dream_last_night_about_a_talking_cat_that_wanted_to_go_to_the_grocery_store.wav|654_I_had_the_weirdest_dream_last_night_about_a_talking_cat_that_wanted_to_go_to_the_grocery_store.wav|654_I_had_the_weirdest_dream_last_night_about_a_talking_cat_that_wanted_to_go_to_the_grocery_store.wav|654_I_had_the_weirdest_dream_last_night_about_a_talking_cat_that_wanted_to_go_to_the_grocery_store.wav|0
Do you have any plans for the long weekend? I'm thinking about going camping with some friends.|655_Do_you_have_any_plans_for_the_long_weekend_Im_thinking_about_going_camping_with_some_friends.wav|655_Do_you_have_any_plans_for_the_long_weekend_Im_thinking_about_going_camping_with_some_friends.wav|655_Do_you_have_any_plans_for_the_long_weekend_Im_thinking_about_going_camping_with_some_friends.wav|655_Do_you_have_any_plans_for_the_long_weekend_Im_thinking_about_going_camping_with_some_friends.wav|655_Do_you_have_any_plans_for_the_long_weekend_Im_thinking_about_going_camping_with_some_friends.wav|655_Do_you_have_any_plans_for_the_long_weekend_Im_thinking_about_going_camping_with_some_friends.wav|655_Do_you_have_any_plans_for_the_long_weekend_Im_thinking_about_going_camping_with_some_friends.wav|655_Do_you_have_any_plans_for_the_long_weekend_Im_thinking_about_going_camping_with_some_friends.wav|0
I’m a bit stressed out about this upcoming test, I feel like I haven't had enough time to study.|656_Im_a_bit_stressed_out_about_this_upcoming_test_I_feel_like_I_havent_had_enough_time_to_study.wav|656_Im_a_bit_stressed_out_about_this_upcoming_test_I_feel_like_I_havent_had_enough_time_to_study.wav|656_Im_a_bit_stressed_out_about_this_upcoming_test_I_feel_like_I_havent_had_enough_time_to_study.wav|656_Im_a_bit_stressed_out_about_this_upcoming_test_I_feel_like_I_havent_had_enough_time_to_study.wav|656_Im_a_bit_stressed_out_about_this_upcoming_test_I_feel_like_I_havent_had_enough_time_to_study.wav|656_Im_a_bit_stressed_out_about_this_upcoming_test_I_feel_like_I_havent_had_enough_time_to_study.wav|656_Im_a_bit_stressed_out_about_this_upcoming_test_I_feel_like_I_havent_had_enough_time_to_study.wav|656_Im_a_bit_stressed_out_about_this_upcoming_test_I_feel_like_I_havent_had_enough_time_to_study.wav|0
You know, I’ve been trying to learn how to play the guitar, but it’s a lot harder than it looks.|657_You_know_Ive_been_trying_to_learn_how_to_play_the_guitar_but_its_a_lot_harder_than_it_looks.wav|657_You_know_Ive_been_trying_to_learn_how_to_play_the_guitar_but_its_a_lot_harder_than_it_looks.wav|657_You_know_Ive_been_trying_to_learn_how_to_play_the_guitar_but_its_a_lot_harder_than_it_looks.wav|657_You_know_Ive_been_trying_to_learn_how_to_play_the_guitar_but_its_a_lot_harder_than_it_looks.wav|657_You_know_Ive_been_trying_to_learn_how_to_play_the_guitar_but_its_a_lot_harder_than_it_looks.wav|657_You_know_Ive_been_trying_to_learn_how_to_play_the_guitar_but_its_a_lot_harder_than_it_looks.wav|657_You_know_Ive_been_trying_to_learn_how_to_play_the_guitar_but_its_a_lot_harder_than_it_looks.wav|657_You_know_Ive_been_trying_to_learn_how_to_play_the_guitar_but_its_a_lot_harder_than_it_looks.wav|0
I have so much on my plate right now, I feel like I'm constantly running around trying to catch up.|658_I_have_so_much_on_my_plate_right_now_I_feel_like_Im_constantly_running_around_trying_to_catch_up.wav|658_I_have_so_much_on_my_plate_right_now_I_feel_like_Im_constantly_running_around_trying_to_catch_up.wav|658_I_have_so_much_on_my_plate_right_now_I_feel_like_Im_constantly_running_around_trying_to_catch_up.wav|658_I_have_so_much_on_my_plate_right_now_I_feel_like_Im_constantly_running_around_trying_to_catch_up.wav|658_I_have_so_much_on_my_plate_right_now_I_feel_like_Im_constantly_running_around_trying_to_catch_up.wav|658_I_have_so_much_on_my_plate_right_now_I_feel_like_Im_constantly_running_around_trying_to_catch_up.wav|658_I_have_so_much_on_my_plate_right_now_I_feel_like_Im_constantly_running_around_trying_to_catch_up.wav|658_I_have_so_much_on_my_plate_right_now_I_feel_like_Im_constantly_running_around_trying_to_catch_up.wav|0
I'm not sure what I'm going to make for dinner tonight, I'm thinking about just ordering a pizza.|659_Im_not_sure_what_Im_going_to_make_for_dinner_tonight_Im_thinking_about_just_ordering_a_pizza.wav|659_Im_not_sure_what_Im_going_to_make_for_dinner_tonight_Im_thinking_about_just_ordering_a_pizza.wav|659_Im_not_sure_what_Im_going_to_make_for_dinner_tonight_Im_thinking_about_just_ordering_a_pizza.wav|659_Im_not_sure_what_Im_going_to_make_for_dinner_tonight_Im_thinking_about_just_ordering_a_pizza.wav|659_Im_not_sure_what_Im_going_to_make_for_dinner_tonight_Im_thinking_about_just_ordering_a_pizza.wav|659_Im_not_sure_what_Im_going_to_make_for_dinner_tonight_Im_thinking_about_just_ordering_a_pizza.wav|659_Im_not_sure_what_Im_going_to_make_for_dinner_tonight_Im_thinking_about_just_ordering_a_pizza.wav|659_Im_not_sure_what_Im_going_to_make_for_dinner_tonight_Im_thinking_about_just_ordering_a_pizza.wav|0
I just got an email about the new project, and it seems like it's going to be a lot of work.|660_I_just_got_an_email_about_the_new_project_and_it_seems_like_its_going_to_be_a_lot_of_work.wav|660_I_just_got_an_email_about_the_new_project_and_it_seems_like_its_going_to_be_a_lot_of_work.wav|660_I_just_got_an_email_about_the_new_project_and_it_seems_like_its_going_to_be_a_lot_of_work.wav|660_I_just_got_an_email_about_the_new_project_and_it_seems_like_its_going_to_be_a_lot_of_work.wav|660_I_just_got_an_email_about_the_new_project_and_it_seems_like_its_going_to_be_a_lot_of_work.wav|660_I_just_got_an_email_about_the_new_project_and_it_seems_like_its_going_to_be_a_lot_of_work.wav|660_I_just_got_an_email_about_the_new_project_and_it_seems_like_its_going_to_be_a_lot_of_work.wav|660_I_just_got_an_email_about_the_new_project_and_it_seems_like_its_going_to_be_a_lot_of_work.wav|0
I can't believe how much time has passed since we were in high school, it feels like just yesterday.|661_I_cant_believe_how_much_time_has_passed_since_we_were_in_high_school_it_feels_like_just_yesterday.wav|661_I_cant_believe_how_much_time_has_passed_since_we_were_in_high_school_it_feels_like_just_yesterday.wav|661_I_cant_believe_how_much_time_has_passed_since_we_were_in_high_school_it_feels_like_just_yesterday.wav|661_I_cant_believe_how_much_time_has_passed_since_we_were_in_high_school_it_feels_like_just_yesterday.wav|661_I_cant_believe_how_much_time_has_passed_since_we_were_in_high_school_it_feels_like_just_yesterday.wav|661_I_cant_believe_how_much_time_has_passed_since_we_were_in_high_school_it_feels_like_just_yesterday.wav|661_I_cant_believe_how_much_time_has_passed_since_we_were_in_high_school_it_feels_like_just_yesterday.wav|661_I_cant_believe_how_much_time_has_passed_since_we_were_in_high_school_it_feels_like_just_yesterday.wav|0
I'm going to go to the gym later, I need to work off all the food I ate over the weekend.|662_Im_going_to_go_to_the_gym_later_I_need_to_work_off_all_the_food_I_ate_over_the_weekend.wav|662_Im_going_to_go_to_the_gym_later_I_need_to_work_off_all_the_food_I_ate_over_the_weekend.wav|662_Im_going_to_go_to_the_gym_later_I_need_to_work_off_all_the_food_I_ate_over_the_weekend.wav|662_Im_going_to_go_to_the_gym_later_I_need_to_work_off_all_the_food_I_ate_over_the_weekend.wav|662_Im_going_to_go_to_the_gym_later_I_need_to_work_off_all_the_food_I_ate_over_the_weekend.wav|662_Im_going_to_go_to_the_gym_later_I_need_to_work_off_all_the_food_I_ate_over_the_weekend.wav|662_Im_going_to_go_to_the_gym_later_I_need_to_work_off_all_the_food_I_ate_over_the_weekend.wav|662_Im_going_to_go_to_the_gym_later_I_need_to_work_off_all_the_food_I_ate_over_the_weekend.wav|0
Did you see that post on social media about the new cafe opening up in town?|663_Did_you_see_that_post_on_social_media_about_the_new_cafe_opening_up_in_town.wav|663_Did_you_see_that_post_on_social_media_about_the_new_cafe_opening_up_in_town.wav|663_Did_you_see_that_post_on_social_media_about_the_new_cafe_opening_up_in_town.wav|663_Did_you_see_that_post_on_social_media_about_the_new_cafe_opening_up_in_town.wav|663_Did_you_see_that_post_on_social_media_about_the_new_cafe_opening_up_in_town.wav|663_Did_you_see_that_post_on_social_media_about_the_new_cafe_opening_up_in_town.wav|663_Did_you_see_that_post_on_social_media_about_the_new_cafe_opening_up_in_town.wav|663_Did_you_see_that_post_on_social_media_about_the_new_cafe_opening_up_in_town.wav|0
I'm really glad we decided to go for a walk, I needed to get out of the house for a bit.|664_Im_really_glad_we_decided_to_go_for_a_walk_I_needed_to_get_out_of_the_house_for_a_bit.wav|664_Im_really_glad_we_decided_to_go_for_a_walk_I_needed_to_get_out_of_the_house_for_a_bit.wav|664_Im_really_glad_we_decided_to_go_for_a_walk_I_needed_to_get_out_of_the_house_for_a_bit.wav|664_Im_really_glad_we_decided_to_go_for_a_walk_I_needed_to_get_out_of_the_house_for_a_bit.wav|664_Im_really_glad_we_decided_to_go_for_a_walk_I_needed_to_get_out_of_the_house_for_a_bit.wav|664_Im_really_glad_we_decided_to_go_for_a_walk_I_needed_to_get_out_of_the_house_for_a_bit.wav|664_Im_really_glad_we_decided_to_go_for_a_walk_I_needed_to_get_out_of_the_house_for_a_bit.wav|664_Im_really_glad_we_decided_to_go_for_a_walk_I_needed_to_get_out_of_the_house_for_a_bit.wav|0
I’m not feeling so well today, I think I'm going to go home and lie down.|665_Im_not_feeling_so_well_today_I_think_Im_going_to_go_home_and_lie_down.wav|665_Im_not_feeling_so_well_today_I_think_Im_going_to_go_home_and_lie_down.wav|665_Im_not_feeling_so_well_today_I_think_Im_going_to_go_home_and_lie_down.wav|665_Im_not_feeling_so_well_today_I_think_Im_going_to_go_home_and_lie_down.wav|665_Im_not_feeling_so_well_today_I_think_Im_going_to_go_home_and_lie_down.wav|665_Im_not_feeling_so_well_today_I_think_Im_going_to_go_home_and_lie_down.wav|665_Im_not_feeling_so_well_today_I_think_Im_going_to_go_home_and_lie_down.wav|665_Im_not_feeling_so_well_today_I_think_Im_going_to_go_home_and_lie_down.wav|0
I’m a little worried about the weather, I really hope it doesn't rain on our picnic.|666_Im_a_little_worried_about_the_weather_I_really_hope_it_doesnt_rain_on_our_picnic.wav|666_Im_a_little_worried_about_the_weather_I_really_hope_it_doesnt_rain_on_our_picnic.wav|666_Im_a_little_worried_about_the_weather_I_really_hope_it_doesnt_rain_on_our_picnic.wav|666_Im_a_little_worried_about_the_weather_I_really_hope_it_doesnt_rain_on_our_picnic.wav|666_Im_a_little_worried_about_the_weather_I_really_hope_it_doesnt_rain_on_our_picnic.wav|666_Im_a_little_worried_about_the_weather_I_really_hope_it_doesnt_rain_on_our_picnic.wav|666_Im_a_little_worried_about_the_weather_I_really_hope_it_doesnt_rain_on_our_picnic.wav|666_Im_a_little_worried_about_the_weather_I_really_hope_it_doesnt_rain_on_our_picnic.wav|0
I’m trying to decide what to get for lunch, do you have any good recommendations?|667_Im_trying_to_decide_what_to_get_for_lunch_do_you_have_any_good_recommendations.wav|667_Im_trying_to_decide_what_to_get_for_lunch_do_you_have_any_good_recommendations.wav|667_Im_trying_to_decide_what_to_get_for_lunch_do_you_have_any_good_recommendations.wav|667_Im_trying_to_decide_what_to_get_for_lunch_do_you_have_any_good_recommendations.wav|667_Im_trying_to_decide_what_to_get_for_lunch_do_you_have_any_good_recommendations.wav|667_Im_trying_to_decide_what_to_get_for_lunch_do_you_have_any_good_recommendations.wav|667_Im_trying_to_decide_what_to_get_for_lunch_do_you_have_any_good_recommendations.wav|667_Im_trying_to_decide_what_to_get_for_lunch_do_you_have_any_good_recommendations.wav|0
I have to say, I'm a little nervous about that job interview I have tomorrow morning.|668_I_have_to_say_Im_a_little_nervous_about_that_job_interview_I_have_tomorrow_morning.wav|668_I_have_to_say_Im_a_little_nervous_about_that_job_interview_I_have_tomorrow_morning.wav|668_I_have_to_say_Im_a_little_nervous_about_that_job_interview_I_have_tomorrow_morning.wav|668_I_have_to_say_Im_a_little_nervous_about_that_job_interview_I_have_tomorrow_morning.wav|668_I_have_to_say_Im_a_little_nervous_about_that_job_interview_I_have_tomorrow_morning.wav|668_I_have_to_say_Im_a_little_nervous_about_that_job_interview_I_have_tomorrow_morning.wav|668_I_have_to_say_Im_a_little_nervous_about_that_job_interview_I_have_tomorrow_morning.wav|668_I_have_to_say_Im_a_little_nervous_about_that_job_interview_I_have_tomorrow_morning.wav|0
You’re not going to believe what happened to me on my way here, it was absolutely insane.|669_Youre_not_going_to_believe_what_happened_to_me_on_my_way_here_it_was_absolutely_insane.wav|669_Youre_not_going_to_believe_what_happened_to_me_on_my_way_here_it_was_absolutely_insane.wav|669_Youre_not_going_to_believe_what_happened_to_me_on_my_way_here_it_was_absolutely_insane.wav|669_Youre_not_going_to_believe_what_happened_to_me_on_my_way_here_it_was_absolutely_insane.wav|669_Youre_not_going_to_believe_what_happened_to_me_on_my_way_here_it_was_absolutely_insane.wav|669_Youre_not_going_to_believe_what_happened_to_me_on_my_way_here_it_was_absolutely_insane.wav|669_Youre_not_going_to_believe_what_happened_to_me_on_my_way_here_it_was_absolutely_insane.wav|669_Youre_not_going_to_believe_what_happened_to_me_on_my_way_here_it_was_absolutely_insane.wav|0
I'm so excited for the holidays, I can’t wait to see all my family.|670_Im_so_excited_for_the_holidays_I_cant_wait_to_see_all_my_family.wav|670_Im_so_excited_for_the_holidays_I_cant_wait_to_see_all_my_family.wav|670_Im_so_excited_for_the_holidays_I_cant_wait_to_see_all_my_family.wav|670_Im_so_excited_for_the_holidays_I_cant_wait_to_see_all_my_family.wav|670_Im_so_excited_for_the_holidays_I_cant_wait_to_see_all_my_family.wav|670_Im_so_excited_for_the_holidays_I_cant_wait_to_see_all_my_family.wav|670_Im_so_excited_for_the_holidays_I_cant_wait_to_see_all_my_family.wav|670_Im_so_excited_for_the_holidays_I_cant_wait_to_see_all_my_family.wav|0
I’m going to head to the store to get some milk and eggs, we’re completely out of everything.|671_Im_going_to_head_to_the_store_to_get_some_milk_and_eggs_were_completely_out_of_everything.wav|671_Im_going_to_head_to_the_store_to_get_some_milk_and_eggs_were_completely_out_of_everything.wav|671_Im_going_to_head_to_the_store_to_get_some_milk_and_eggs_were_completely_out_of_everything.wav|671_Im_going_to_head_to_the_store_to_get_some_milk_and_eggs_were_completely_out_of_everything.wav|671_Im_going_to_head_to_the_store_to_get_some_milk_and_eggs_were_completely_out_of_everything.wav|671_Im_going_to_head_to_the_store_to_get_some_milk_and_eggs_were_completely_out_of_everything.wav|671_Im_going_to_head_to_the_store_to_get_some_milk_and_eggs_were_completely_out_of_everything.wav|671_Im_going_to_head_to_the_store_to_get_some_milk_and_eggs_were_completely_out_of_everything.wav|0
I'm trying to find a good book to read, do you have any suggestions?|672_Im_trying_to_find_a_good_book_to_read_do_you_have_any_suggestions.wav|672_Im_trying_to_find_a_good_book_to_read_do_you_have_any_suggestions.wav|672_Im_trying_to_find_a_good_book_to_read_do_you_have_any_suggestions.wav|672_Im_trying_to_find_a_good_book_to_read_do_you_have_any_suggestions.wav|672_Im_trying_to_find_a_good_book_to_read_do_you_have_any_suggestions.wav|672_Im_trying_to_find_a_good_book_to_read_do_you_have_any_suggestions.wav|672_Im_trying_to_find_a_good_book_to_read_do_you_have_any_suggestions.wav|672_Im_trying_to_find_a_good_book_to_read_do_you_have_any_suggestions.wav|0
